id,day,date,teamid,dept,l_id,p_id,notes,amount
1783,11,2025-01-11,400917,RTL,4,2,LAN_Revenue,55720
1784,11,2025-01-11,400917,RTL,4,3,LAN_Revenue,26562
1785,11,2025-01-11,400917,RTL,3,,LAN_Rental,-1360
1786,11,2025-01-11,400917,RTL,1,,LAN_Rental,-11800
1787,11,2025-01-11,400917,RTL,7,,LAN_Rental,-1600
1788,11,2025-01-11,400917,RTL,2,,LAN_Rental,-1200
1789,11,2025-01-11,400917,RTL,5,,LAN_Rental,-2360
1790,11,2025-01-11,400917,RTL,6,,LAN_Rental,-1840
1791,11,2025-01-11,400917,RTL,4,,LAN_Rental,-2080
1792,11,2025-01-11,400918,MKT,,,"LAN_Report LAN_Subscription",-2000
1793,11,2025-01-11,400918,MKT,4,,"Media B",-500
1794,11,2025-01-11,400918,MKT,6,,"Media C",-1000
1795,11,2025-01-11,400918,MKT,7,,"Media A",-4500
1796,11,2025-01-11,400918,PMN,,,LAN_Salary,-1400
1797,11,2025-01-11,400918,MKT,,,LAN_Salary,-1400
1798,11,2025-01-11,400918,RTL,6,,LAN_Salary,-1400
1799,11,2025-01-11,400918,RTL,4,,LAN_Salary,-1400
1800,11,2025-01-11,400918,RTL,1,,LAN_Salary,-1400
1801,11,2025-01-11,400918,RTL,7,,LAN_Salary,-1400
1802,11,2025-01-11,400918,RTL,2,,LAN_Salary,-1400
1803,11,2025-01-11,400918,RTL,3,,LAN_Salary,-1400
1804,11,2025-01-11,400918,RTL,5,,LAN_Salary,-1400
1805,11,2025-01-11,400918,RTL,6,1,LAN_Revenue,3900
1806,11,2025-01-11,400918,RTL,6,2,LAN_Revenue,7900
1807,11,2025-01-11,400918,RTL,6,3,LAN_Revenue,11250
1808,11,2025-01-11,400918,RTL,4,1,LAN_Revenue,8073
1809,11,2025-01-11,400918,RTL,4,2,LAN_Revenue,26862
1810,11,2025-01-11,400918,RTL,4,3,LAN_Revenue,7800
1811,11,2025-01-11,400918,RTL,1,1,LAN_Revenue,41256
1812,11,2025-01-11,400918,RTL,1,2,LAN_Revenue,16150
1813,11,2025-01-11,400918,RTL,1,3,LAN_Revenue,6560
1814,11,2025-01-11,400918,RTL,7,1,LAN_Revenue,21728
1815,11,2025-01-11,400918,RTL,7,2,LAN_Revenue,14756
1816,11,2025-01-11,400918,RTL,7,3,LAN_Revenue,6072
1817,11,2025-01-11,400918,RTL,2,1,LAN_Revenue,19807
1818,11,2025-01-11,400918,RTL,2,2,LAN_Revenue,3537
1819,11,2025-01-11,400918,RTL,2,3,LAN_Revenue,8854
1820,11,2025-01-11,400918,RTL,3,1,LAN_Revenue,7656
1821,11,2025-01-11,400918,RTL,3,2,LAN_Revenue,4020
1822,11,2025-01-11,400918,RTL,3,3,LAN_Revenue,9214
1823,11,2025-01-11,400918,RTL,5,1,LAN_Revenue,6780
1824,11,2025-01-11,400918,RTL,5,2,LAN_Revenue,2686
1825,11,2025-01-11,400918,RTL,5,3,LAN_Revenue,12573
1826,11,2025-01-11,400918,RTL,6,,LAN_OverflowRental,-196
1827,11,2025-01-11,400918,RTL,6,,LAN_Rental,-2760
1828,11,2025-01-11,400918,RTL,4,,LAN_Rental,-1560
1829,11,2025-01-11,400918,RTL,1,,LAN_Rental,-3540
1830,11,2025-01-11,400918,RTL,7,,LAN_Rental,-1600
1831,11,2025-01-11,400918,RTL,2,,LAN_Rental,-3600
1832,11,2025-01-11,400918,RTL,3,,LAN_Rental,-4080
1833,11,2025-01-11,400918,RTL,5,,LAN_Rental,-7080
1834,11,2025-01-11,400919,MKT,,,"LAN_Report LAN_Subscription",-2000
1835,11,2025-01-11,400919,MKT,1,,"Media A",-1000
1836,11,2025-01-11,400919,MKT,6,,"Media B",-2000
1837,11,2025-01-11,400919,MKT,2,,"Media B",-2000
1838,11,2025-01-11,400919,MKT,7,,"Media B",-2000
1839,11,2025-01-11,400919,MKT,5,,"Media B",-2000
1840,11,2025-01-11,400919,MKT,4,,"Media B",-2000
1841,11,2025-01-11,400919,MKT,3,,"Media B",-2000
1842,11,2025-01-11,400919,MKT,1,,"Media B",-2000
1843,11,2025-01-11,400919,MKT,6,,"Media C",-2000
1844,11,2025-01-11,400919,MKT,2,,"Media C",-2000
1845,11,2025-01-11,400919,MKT,7,,"Media C",-2000
1846,11,2025-01-11,400919,MKT,5,,"Media C",-2000
1847,11,2025-01-11,400919,MKT,4,,"Media C",-2000
1848,11,2025-01-11,400919,MKT,3,,"Media C",-2000
1849,11,2025-01-11,400919,MKT,1,,"Media C",-2000
1850,11,2025-01-11,400919,PMN,,,LAN_Salary,-1400
1851,11,2025-01-11,400919,MKT,,,LAN_Salary,-1400
1852,11,2025-01-11,400919,RTL,6,,LAN_Salary,-1400
1853,11,2025-01-11,400919,RTL,2,,LAN_Salary,-1400
1854,11,2025-01-11,400919,RTL,7,,LAN_Salary,-1400
1855,11,2025-01-11,400919,RTL,5,,LAN_Salary,-1400
1856,11,2025-01-11,400919,RTL,4,,LAN_Salary,-1400
1857,11,2025-01-11,400919,RTL,3,,LAN_Salary,-1400
1858,11,2025-01-11,400919,RTL,1,,LAN_Salary,-1400
1859,11,2025-01-11,400919,RTL,6,1,LAN_Revenue,6460
1860,11,2025-01-11,400919,RTL,6,2,LAN_Revenue,13900
1861,11,2025-01-11,400919,RTL,6,3,LAN_Revenue,16820
1862,11,2025-01-11,400919,RTL,2,1,LAN_Revenue,37640
1863,11,2025-01-11,400919,RTL,2,2,LAN_Revenue,8040
1864,11,2025-01-11,400919,RTL,7,1,LAN_Revenue,21620
1865,11,2025-01-11,400919,RTL,7,2,LAN_Revenue,1120
1866,11,2025-01-11,400919,RTL,5,1,LAN_Revenue,17200
1867,11,2025-01-11,400919,RTL,5,2,LAN_Revenue,7340
1868,11,2025-01-11,400919,RTL,5,3,LAN_Revenue,20800
1869,11,2025-01-11,400919,RTL,4,3,LAN_Revenue,12580
1870,11,2025-01-11,400919,RTL,3,2,LAN_Revenue,440
1871,11,2025-01-11,400919,RTL,3,3,LAN_Revenue,19660
1872,11,2025-01-11,400919,RTL,1,2,LAN_Revenue,4600
1873,11,2025-01-11,400919,RTL,6,,LAN_OverflowRental,-3136
1874,11,2025-01-11,400919,RTL,6,,LAN_Rental,-1840
1875,11,2025-01-11,400919,RTL,2,,LAN_Rental,-3000
1876,11,2025-01-11,400919,RTL,7,,LAN_Rental,-400
1877,11,2025-01-11,400919,RTL,5,,LAN_Rental,-2360
1878,11,2025-01-11,400919,RTL,4,,LAN_Rental,-1040
1879,11,2025-01-11,400919,RTL,3,,LAN_Rental,-1360
1880,11,2025-01-11,400919,RTL,1,,LAN_Rental,-8850
1881,12,2025-01-12,400917,RTL,4,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1608 ",-48000
1882,12,2025-01-12,400917,RTL,1,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1619 ",-68000
1883,12,2025-01-12,400917,RTL,4,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1621 ",-68000
1884,12,2025-01-12,400917,RTL,2,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1622 ",-30000
1885,12,2025-01-12,400917,RTL,2,2,"LAN_Procurement LAN_FinishedGood - PO ID: 1622 ",-13000
1886,12,2025-01-12,400917,RTL,2,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1622 ",-48000
1887,12,2025-01-12,400918,RTL,5,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1615 ",-30000
1888,12,2025-01-12,400918,RTL,5,2,"LAN_Procurement LAN_FinishedGood - PO ID: 1615 ",-13000
1889,12,2025-01-12,400918,RTL,5,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1615 ",-80000
1890,12,2025-01-12,400918,RTL,3,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1624 ",-30000
1891,12,2025-01-12,400918,RTL,3,2,"LAN_Procurement LAN_FinishedGood - PO ID: 1624 ",-13000
1892,12,2025-01-12,400918,RTL,3,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1624 ",-16000
1893,12,2025-01-12,400919,RTL,7,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1613 ",-50000
1894,12,2025-01-12,400919,RTL,3,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1623 ",-128000
1895,12,2025-01-12,400917,MKT,,,"LAN_Report LAN_Subscription",-2000
1896,12,2025-01-12,400917,MKT,3,,"Media B",-2000
1897,12,2025-01-12,400917,MKT,1,,"Media B",-3000
1898,12,2025-01-12,400917,MKT,7,,"Media B",-2000
1899,12,2025-01-12,400917,MKT,2,,"Media B",-2000
1900,12,2025-01-12,400917,MKT,5,,"Media B",-2000
1901,12,2025-01-12,400917,MKT,6,,"Media B",-2000
1902,12,2025-01-12,400917,MKT,4,,"Media B",-2000
1903,12,2025-01-12,400917,MKT,3,,"Media C",-2100
1904,12,2025-01-12,400917,MKT,1,,"Media C",-2100
1905,12,2025-01-12,400917,MKT,7,,"Media C",-2100
1906,12,2025-01-12,400917,MKT,2,,"Media C",-2100
1907,12,2025-01-12,400917,MKT,5,,"Media C",-2100
1908,12,2025-01-12,400917,MKT,6,,"Media C",-2100
1909,12,2025-01-12,400917,MKT,4,,"Media C",-2100
1910,12,2025-01-12,400917,MKT,3,,"Media A",-2100
1911,12,2025-01-12,400917,MKT,1,,"Media A",-2100
1912,12,2025-01-12,400917,MKT,7,,"Media A",-2100
1913,12,2025-01-12,400917,MKT,2,,"Media A",-2100
1914,12,2025-01-12,400917,MKT,5,,"Media A",-2100
1915,12,2025-01-12,400917,MKT,6,,"Media A",-2100
1916,12,2025-01-12,400917,MKT,4,,"Media A",-2100
1917,12,2025-01-12,400917,PMN,,,LAN_Salary,-1400
1918,12,2025-01-12,400917,MKT,,,LAN_Salary,-1400
1919,12,2025-01-12,400917,RTL,3,,LAN_Salary,-1400
1920,12,2025-01-12,400917,RTL,1,,LAN_Salary,-1400
1921,12,2025-01-12,400917,RTL,7,,LAN_Salary,-1400
1922,12,2025-01-12,400917,RTL,2,,LAN_Salary,-1400
1923,12,2025-01-12,400917,RTL,5,,LAN_Salary,-1400
1924,12,2025-01-12,400917,RTL,6,,LAN_Salary,-1400
1925,12,2025-01-12,400917,RTL,4,,LAN_Salary,-1400
1926,12,2025-01-12,400917,RTL,3,1,LAN_Revenue,22650
1927,12,2025-01-12,400917,RTL,3,3,LAN_Revenue,38052
1928,12,2025-01-12,400917,RTL,1,1,LAN_Revenue,88036
1929,12,2025-01-12,400917,RTL,1,2,LAN_Revenue,53956
1930,12,2025-01-12,400917,RTL,7,1,LAN_Revenue,27840
1931,12,2025-01-12,400917,RTL,7,2,LAN_Revenue,14140
1932,12,2025-01-12,400917,RTL,2,1,LAN_Revenue,51600
1933,12,2025-01-12,400917,RTL,2,2,LAN_Revenue,10758
1934,12,2025-01-12,400917,RTL,2,3,LAN_Revenue,31654
1935,12,2025-01-12,400917,RTL,5,1,LAN_Revenue,22560
1936,12,2025-01-12,400917,RTL,5,3,LAN_Revenue,41615
1937,12,2025-01-12,400917,RTL,6,3,LAN_Revenue,11150
1938,12,2025-01-12,400917,RTL,4,2,LAN_Revenue,55160
1939,12,2025-01-12,400917,RTL,4,3,LAN_Revenue,27930
1940,12,2025-01-12,400917,RTL,3,,LAN_Rental,-1360
1941,12,2025-01-12,400917,RTL,1,,LAN_Rental,-11800
1942,12,2025-01-12,400917,RTL,7,,LAN_Rental,-1600
1943,12,2025-01-12,400917,RTL,2,,LAN_Rental,-1200
1944,12,2025-01-12,400917,RTL,5,,LAN_Rental,-2360
1945,12,2025-01-12,400917,RTL,6,,LAN_Rental,-1840
1946,12,2025-01-12,400917,RTL,4,,LAN_Rental,-2080
1947,12,2025-01-12,400918,MKT,,,"LAN_Report LAN_Subscription",-2000
1948,12,2025-01-12,400918,MKT,4,,"Media B",-500
1949,12,2025-01-12,400918,MKT,6,,"Media C",-1000
1950,12,2025-01-12,400918,MKT,7,,"Media A",-4500
1951,12,2025-01-12,400918,PMN,,,LAN_Salary,-1400
1952,12,2025-01-12,400918,MKT,,,LAN_Salary,-1400
1953,12,2025-01-12,400918,RTL,6,,LAN_Salary,-1400
1954,12,2025-01-12,400918,RTL,4,,LAN_Salary,-1400
1955,12,2025-01-12,400918,RTL,1,,LAN_Salary,-1400
1956,12,2025-01-12,400918,RTL,7,,LAN_Salary,-1400
1957,12,2025-01-12,400918,RTL,2,,LAN_Salary,-1400
1958,12,2025-01-12,400918,RTL,3,,LAN_Salary,-1400
1959,12,2025-01-12,400918,RTL,5,,LAN_Salary,-1400
1960,12,2025-01-12,400918,RTL,6,1,LAN_Revenue,3960
1961,12,2025-01-12,400918,RTL,6,2,LAN_Revenue,9040
1962,12,2025-01-12,400918,RTL,6,3,LAN_Revenue,11775
1963,12,2025-01-12,400918,RTL,4,1,LAN_Revenue,8395
1964,12,2025-01-12,400918,RTL,4,2,LAN_Revenue,23716
1965,12,2025-01-12,400918,RTL,4,3,LAN_Revenue,8100
1966,12,2025-01-12,400918,RTL,1,1,LAN_Revenue,39900
1967,12,2025-01-12,400918,RTL,1,2,LAN_Revenue,15410
1968,12,2025-01-12,400918,RTL,1,3,LAN_Revenue,5670
1969,12,2025-01-12,400918,RTL,7,1,LAN_Revenue,21280
1970,12,2025-01-12,400918,RTL,7,2,LAN_Revenue,16996
1971,12,2025-01-12,400918,RTL,7,3,LAN_Revenue,5148
1972,12,2025-01-12,400918,RTL,2,1,LAN_Revenue,17632
1973,12,2025-01-12,400918,RTL,2,2,LAN_Revenue,3375
1974,12,2025-01-12,400918,RTL,2,3,LAN_Revenue,8208
1975,12,2025-01-12,400918,RTL,3,1,LAN_Revenue,6728
1976,12,2025-01-12,400918,RTL,3,2,LAN_Revenue,4620
1977,12,2025-01-12,400918,RTL,3,3,LAN_Revenue,10574
1978,12,2025-01-12,400918,RTL,5,1,LAN_Revenue,5880
1979,12,2025-01-12,400918,RTL,5,2,LAN_Revenue,2414
1980,12,2025-01-12,400918,RTL,5,3,LAN_Revenue,11187
1981,12,2025-01-12,400918,RTL,6,,LAN_Rental,-2760
1982,12,2025-01-12,400918,RTL,4,,LAN_Rental,-1560
1983,12,2025-01-12,400918,RTL,1,,LAN_Rental,-3540
1984,12,2025-01-12,400918,RTL,7,,LAN_Rental,-1600
1985,12,2025-01-12,400918,RTL,2,,LAN_Rental,-3600
1986,12,2025-01-12,400918,RTL,3,,LAN_Rental,-4080
1987,12,2025-01-12,400918,RTL,5,,LAN_Rental,-7080
1988,12,2025-01-12,400919,MKT,,,"LAN_Report LAN_Subscription",-2000
1989,12,2025-01-12,400919,MKT,1,,"Media A",-1000
1990,12,2025-01-12,400919,MKT,6,,"Media B",-2000
1991,12,2025-01-12,400919,MKT,2,,"Media B",-2000
1992,12,2025-01-12,400919,MKT,7,,"Media B",-2000
1993,12,2025-01-12,400919,MKT,5,,"Media B",-2000
1994,12,2025-01-12,400919,MKT,4,,"Media B",-2000
1995,12,2025-01-12,400919,MKT,3,,"Media B",-2000
1996,12,2025-01-12,400919,MKT,1,,"Media B",-2000
1997,12,2025-01-12,400919,MKT,6,,"Media C",-2000
1998,12,2025-01-12,400919,MKT,2,,"Media C",-2000
1999,12,2025-01-12,400919,MKT,7,,"Media C",-2000
2000,12,2025-01-12,400919,MKT,5,,"Media C",-2000
2001,12,2025-01-12,400919,MKT,4,,"Media C",-2000
2002,12,2025-01-12,400919,MKT,3,,"Media C",-2000
2003,12,2025-01-12,400919,MKT,1,,"Media C",-2000
2004,12,2025-01-12,400919,PMN,,,LAN_Salary,-1400
2005,12,2025-01-12,400919,MKT,,,LAN_Salary,-1400
2006,12,2025-01-12,400919,RTL,6,,LAN_Salary,-1400
2007,12,2025-01-12,400919,RTL,2,,LAN_Salary,-1400
2008,12,2025-01-12,400919,RTL,7,,LAN_Salary,-1400
2009,12,2025-01-12,400919,RTL,5,,LAN_Salary,-1400
2010,12,2025-01-12,400919,RTL,4,,LAN_Salary,-1400
2011,12,2025-01-12,400919,RTL,3,,LAN_Salary,-1400
2012,12,2025-01-12,400919,RTL,1,,LAN_Salary,-1400
2013,12,2025-01-12,400919,RTL,6,1,LAN_Revenue,7220
2014,12,2025-01-12,400919,RTL,6,2,LAN_Revenue,17460
2015,12,2025-01-12,400919,RTL,6,3,LAN_Revenue,18440
2016,12,2025-01-12,400919,RTL,2,1,LAN_Revenue,38920
2017,12,2025-01-12,400919,RTL,2,2,LAN_Revenue,7700
2018,12,2025-01-12,400919,RTL,7,1,LAN_Revenue,21980
2019,12,2025-01-12,400919,RTL,5,1,LAN_Revenue,17660
2020,12,2025-01-12,400919,RTL,5,2,LAN_Revenue,7820
2021,12,2025-01-12,400919,RTL,5,3,LAN_Revenue,23180
2022,12,2025-01-12,400919,RTL,4,3,LAN_Revenue,12580
2023,12,2025-01-12,400919,RTL,3,3,LAN_Revenue,18860
2024,12,2025-01-12,400919,RTL,6,,LAN_OverflowRental,-2548
2025,12,2025-01-12,400919,RTL,6,,LAN_Rental,-1840
2026,12,2025-01-12,400919,RTL,2,,LAN_Rental,-3000
2027,12,2025-01-12,400919,RTL,7,,LAN_Rental,-400
2028,12,2025-01-12,400919,RTL,5,,LAN_Rental,-2360
2029,12,2025-01-12,400919,RTL,4,,LAN_Rental,-1040
2030,12,2025-01-12,400919,RTL,3,,LAN_Rental,-1360
2031,12,2025-01-12,400919,RTL,1,,LAN_Rental,-8850
2032,13,2025-01-13,400917,RTL,6,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1700 ",-30000
2033,13,2025-01-13,400917,RTL,6,2,"LAN_Procurement LAN_FinishedGood - PO ID: 1700 ",-39000
2034,13,2025-01-13,400917,RTL,6,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1700 ",-48000
2035,13,2025-01-13,400917,RTL,4,2,"LAN_Procurement LAN_FinishedGood - PO ID: 1701 ",-83200
2036,13,2025-01-13,400917,RTL,1,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1706 ",-96000
2037,13,2025-01-13,400917,RTL,1,2,"LAN_Procurement LAN_FinishedGood - PO ID: 1706 ",-83200
2038,13,2025-01-13,400917,RTL,7,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1711 ",-64000
2039,13,2025-01-13,400917,RTL,7,2,"LAN_Procurement LAN_FinishedGood - PO ID: 1711 ",-65000
2040,13,2025-01-13,400918,RTL,4,2,"LAN_Procurement LAN_FinishedGood - PO ID: 1712 ",-83200
2041,13,2025-01-13,400919,RTL,1,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1703 ",-120000
2042,13,2025-01-13,400919,RTL,1,2,"LAN_Procurement LAN_FinishedGood - PO ID: 1703 ",-65000
2043,13,2025-01-13,400919,RTL,1,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1703 ",-48000
2044,13,2025-01-13,400919,RTL,4,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1704 ",-30000
2045,13,2025-01-13,400919,RTL,4,2,"LAN_Procurement LAN_FinishedGood - PO ID: 1704 ",-104000
2046,13,2025-01-13,400919,RTL,4,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1704 ",-80000
2047,13,2025-01-13,400919,RTL,5,1,"LAN_Procurement LAN_FinishedGood - PO ID: 1710 ",-10000
2048,13,2025-01-13,400919,RTL,5,2,"LAN_Procurement LAN_FinishedGood - PO ID: 1710 ",-13000
2049,13,2025-01-13,400919,RTL,5,3,"LAN_Procurement LAN_FinishedGood - PO ID: 1710 ",-16000
2050,13,2025-01-13,400917,MKT,,,"LAN_Report LAN_Subscription",-2000
2051,13,2025-01-13,400917,MKT,3,,"Media C",-2100
2052,13,2025-01-13,400917,MKT,1,,"Media C",-2100
2053,13,2025-01-13,400917,MKT,7,,"Media C",-2100
2054,13,2025-01-13,400917,MKT,2,,"Media C",-2100
2055,13,2025-01-13,400917,MKT,5,,"Media C",-2100
2056,13,2025-01-13,400917,MKT,6,,"Media C",-2100
2057,13,2025-01-13,400917,MKT,4,,"Media C",-2100
2058,13,2025-01-13,400917,MKT,3,,"Media A",-2100
2059,13,2025-01-13,400917,MKT,1,,"Media A",-2100
2060,13,2025-01-13,400917,MKT,7,,"Media A",-2100
2061,13,2025-01-13,400917,MKT,2,,"Media A",-2100
2062,13,2025-01-13,400917,MKT,5,,"Media A",-2100
2063,13,2025-01-13,400917,MKT,6,,"Media A",-2100
2064,13,2025-01-13,400917,MKT,4,,"Media A",-2100
2065,13,2025-01-13,400917,MKT,3,,"Media B",-2200
2066,13,2025-01-13,400917,MKT,1,,"Media B",-2200
2067,13,2025-01-13,400917,MKT,7,,"Media B",-2200
2068,13,2025-01-13,400917,MKT,2,,"Media B",-2200
2069,13,2025-01-13,400917,MKT,5,,"Media B",-2200
2070,13,2025-01-13,400917,MKT,6,,"Media B",-2200
2071,13,2025-01-13,400917,MKT,4,,"Media B",-2500
2072,13,2025-01-13,400917,PMN,,,LAN_Salary,-1400
2073,13,2025-01-13,400917,MKT,,,LAN_Salary,-1400
2074,13,2025-01-13,400917,RTL,3,,LAN_Salary,-1400
2075,13,2025-01-13,400917,RTL,1,,LAN_Salary,-1400
2076,13,2025-01-13,400917,RTL,7,,LAN_Salary,-1400
2077,13,2025-01-13,400917,RTL,2,,LAN_Salary,-1400
2078,13,2025-01-13,400917,RTL,5,,LAN_Salary,-1400
2079,13,2025-01-13,400917,RTL,6,,LAN_Salary,-1400
2080,13,2025-01-13,400917,RTL,4,,LAN_Salary,-1400
2081,13,2025-01-13,400917,RTL,3,1,LAN_Revenue,23040
2082,13,2025-01-13,400917,RTL,3,3,LAN_Revenue,36648
2083,13,2025-01-13,400917,RTL,1,1,LAN_Revenue,71656
2084,13,2025-01-13,400917,RTL,1,2,LAN_Revenue,44212
2085,13,2025-01-13,400917,RTL,7,1,LAN_Revenue,27392
2086,13,2025-01-13,400917,RTL,7,2,LAN_Revenue,17990
2087,13,2025-01-13,400917,RTL,2,1,LAN_Revenue,51900
2088,13,2025-01-13,400917,RTL,2,2,LAN_Revenue,12210
2089,13,2025-01-13,400917,RTL,2,3,LAN_Revenue,27840
2090,13,2025-01-13,400917,RTL,5,1,LAN_Revenue,22380
2091,13,2025-01-13,400917,RTL,5,3,LAN_Revenue,40425
2092,13,2025-01-13,400917,RTL,6,1,LAN_Revenue,7524
2093,13,2025-01-13,400917,RTL,6,2,LAN_Revenue,22900
2094,13,2025-01-13,400917,RTL,6,3,LAN_Revenue,26500
2095,13,2025-01-13,400917,RTL,4,2,LAN_Revenue,46865
2096,13,2025-01-13,400917,RTL,4,3,LAN_Revenue,25080
2097,13,2025-01-13,400917,RTL,3,,LAN_Rental,-1360
2098,13,2025-01-13,400917,RTL,1,,LAN_Rental,-11800
2099,13,2025-01-13,400917,RTL,7,,LAN_Rental,-1600
2100,13,2025-01-13,400917,RTL,2,,LAN_Rental,-1200
2101,13,2025-01-13,400917,RTL,5,,LAN_Rental,-2360
2102,13,2025-01-13,400917,RTL,6,,LAN_Rental,-1840
2103,13,2025-01-13,400917,RTL,4,,LAN_Rental,-2080
2104,13,2025-01-13,400918,MKT,,,"LAN_Report LAN_Subscription",-2000
2105,13,2025-01-13,400918,MKT,4,,"Media B",-500
2106,13,2025-01-13,400918,MKT,6,,"Media C",-1000
2107,13,2025-01-13,400918,MKT,1,,"Media A",-3500
2108,13,2025-01-13,400918,MKT,7,,"Media A",-4000
2109,13,2025-01-13,400918,MKT,2,,"Media A",-5000
2110,13,2025-01-13,400918,PMN,,,LAN_Salary,-1400
2111,13,2025-01-13,400918,MKT,,,LAN_Salary,-1400
2112,13,2025-01-13,400918,RTL,6,,LAN_Salary,-1400
2113,13,2025-01-13,400918,RTL,4,,LAN_Salary,-1400
2114,13,2025-01-13,400918,RTL,1,,LAN_Salary,-1400
2115,13,2025-01-13,400918,RTL,7,,LAN_Salary,-1400
2116,13,2025-01-13,400918,RTL,2,,LAN_Salary,-1400
2117,13,2025-01-13,400918,RTL,3,,LAN_Salary,-1400
2118,13,2025-01-13,400918,RTL,5,,LAN_Salary,-1400
2119,13,2025-01-13,400918,RTL,6,1,LAN_Revenue,3100
2120,13,2025-01-13,400918,RTL,6,2,LAN_Revenue,7440
2121,13,2025-01-13,400918,RTL,6,3,LAN_Revenue,11425
2122,13,2025-01-13,400918,RTL,4,1,LAN_Revenue,5888
2123,13,2025-01-13,400918,RTL,4,2,LAN_Revenue,20130
2124,13,2025-01-13,400918,RTL,4,3,LAN_Revenue,8475
2125,13,2025-01-13,400918,RTL,1,1,LAN_Revenue,45400
2126,13,2025-01-13,400918,RTL,1,2,LAN_Revenue,22770
2127,13,2025-01-13,400918,RTL,1,3,LAN_Revenue,7236
2128,13,2025-01-13,400918,RTL,7,1,LAN_Revenue,23352
2129,13,2025-01-13,400918,RTL,7,2,LAN_Revenue,12782
2130,13,2025-01-13,400918,RTL,7,3,LAN_Revenue,4650
2131,13,2025-01-13,400918,RTL,2,1,LAN_Revenue,29261
2132,13,2025-01-13,400918,RTL,2,2,LAN_Revenue,7317
2133,13,2025-01-13,400918,RTL,2,3,LAN_Revenue,18202
2134,13,2025-01-13,400918,RTL,3,1,LAN_Revenue,6815
2135,13,2025-01-13,400918,RTL,3,2,LAN_Revenue,4440
2136,13,2025-01-13,400918,RTL,3,3,LAN_Revenue,9486
2137,13,2025-01-13,400918,RTL,5,1,LAN_Revenue,6510
2138,13,2025-01-13,400918,RTL,5,2,LAN_Revenue,2550
2139,13,2025-01-13,400918,RTL,5,3,LAN_Revenue,11418
2140,13,2025-01-13,400918,RTL,6,,LAN_Rental,-2760
2141,13,2025-01-13,400918,RTL,4,,LAN_Rental,-1560
2142,13,2025-01-13,400918,RTL,1,,LAN_Rental,-3540
2143,13,2025-01-13,400918,RTL,7,,LAN_Rental,-1600
2144,13,2025-01-13,400918,RTL,2,,LAN_Rental,-3600
2145,13,2025-01-13,400918,RTL,3,,LAN_Rental,-4080
2146,13,2025-01-13,400918,RTL,5,,LAN_Rental,-7080
2147,13,2025-01-13,400919,MKT,,,"LAN_Report LAN_Subscription",-2000
2148,13,2025-01-13,400919,MKT,1,,"Media A",-1000
2149,13,2025-01-13,400919,MKT,6,,"Media C",-2000
2150,13,2025-01-13,400919,MKT,2,,"Media C",-2000
2151,13,2025-01-13,400919,MKT,7,,"Media C",-2000
2152,13,2025-01-13,400919,MKT,5,,"Media C",-2000
2153,13,2025-01-13,400919,MKT,4,,"Media C",-2000
2154,13,2025-01-13,400919,MKT,3,,"Media C",-2000
2155,13,2025-01-13,400919,MKT,1,,"Media C",-2000
2156,13,2025-01-13,400919,MKT,6,,"Media B",-2000
2157,13,2025-01-13,400919,MKT,2,,"Media B",-2000
2158,13,2025-01-13,400919,MKT,7,,"Media B",-2000
2159,13,2025-01-13,400919,MKT,5,,"Media B",-2000
2160,13,2025-01-13,400919,MKT,4,,"Media B",-2000
2161,13,2025-01-13,400919,MKT,3,,"Media B",-2000
2162,13,2025-01-13,400919,MKT,1,,"Media B",-2000
2163,13,2025-01-13,400919,PMN,,,LAN_Salary,-1400
2164,13,2025-01-13,400919,MKT,,,LAN_Salary,-1400
2165,13,2025-01-13,400919,RTL,6,,LAN_Salary,-1400
2166,13,2025-01-13,400919,RTL,2,,LAN_Salary,-1400
2167,13,2025-01-13,400919,RTL,7,,LAN_Salary,-1400
2168,13,2025-01-13,400919,RTL,5,,LAN_Salary,-1400
2169,13,2025-01-13,400919,RTL,4,,LAN_Salary,-1400
2170,13,2025-01-13,400919,RTL,3,,LAN_Salary,-1400
2171,13,2025-01-13,400919,RTL,1,,LAN_Salary,-1400
2172,13,2025-01-13,400919,RTL,6,1,LAN_Revenue,5620
2173,13,2025-01-13,400919,RTL,6,2,LAN_Revenue,14720
2174,13,2025-01-13,400919,RTL,6,3,LAN_Revenue,18120
