id,day,date,teamid,dept,l_id,p_id,product,unit_sold,c_id,client,price,cogs,trxid,tpe,sales_amount
4548,27,2025-01-27,400918,RTL,5,3,"Bubble Milk Tea",2003,,,34.00,31005.00,,LAN_Retail,68102
4587,27,2025-01-27,400919,RTL,6,1,Americano,1383,,,30.00,11468.00,,LAN_Retail,41490
4588,27,2025-01-27,400919,RTL,6,2,"Hot Chocolate",4259,,,30.00,44194.00,,LAN_Retail,127770
4589,27,2025-01-27,400919,RTL,6,3,"Bubble Milk Tea",5997,,,30.00,78894.00,,LAN_Retail,179910
4590,27,2025-01-27,400919,RTL,2,1,Americano,9624,,,30.00,79806.00,,LAN_Retail,288720
4591,27,2025-01-27,400919,RTL,2,2,"Hot Chocolate",2521,,,30.00,26159.00,,LAN_Retail,75630
4592,27,2025-01-27,400919,RTL,2,3,"Bubble Milk Tea",4445,,,30.00,58476.00,,LAN_Retail,133350
4593,27,2025-01-27,400919,RTL,7,1,Americano,8135,,,25.00,67458.00,,LAN_Retail,203375
4594,27,2025-01-27,400919,RTL,5,1,Americano,4234,,,30.00,35110.00,,LAN_Retail,127020
4595,27,2025-01-27,400919,RTL,5,2,"Hot Chocolate",2534,,,30.00,26294.00,,LAN_Retail,76020
4596,27,2025-01-27,400919,RTL,5,3,"Bubble Milk Tea",5000,,,30.00,65778.00,,LAN_Retail,150000
4597,27,2025-01-27,400919,RTL,4,1,Americano,2332,,,30.00,19338.00,,LAN_Retail,69960
4598,27,2025-01-27,400919,RTL,4,2,"Hot Chocolate",8000,,,30.00,83013.00,,LAN_Retail,240000
4599,27,2025-01-27,400919,RTL,4,3,"Bubble Milk Tea",4219,,,30.00,55503.00,,LAN_Retail,126570
4600,27,2025-01-27,400919,RTL,3,3,"Bubble Milk Tea",6232,,,30.00,81985.00,,LAN_Retail,186960
4601,27,2025-01-27,400919,RTL,1,1,Americano,15848,,,25.00,131417.00,,LAN_Retail,396200
4602,27,2025-01-27,400919,RTL,1,2,"Hot Chocolate",9192,,,25.00,95382.00,,LAN_Retail,229800
4603,27,2025-01-27,400919,RTL,1,3,"Bubble Milk Tea",3053,,,25.00,40164.00,,LAN_Retail,76325
4667,28,2025-01-28,400917,RTL,3,3,"Bubble Milk Tea",1310,,,28.00,16937.00,,LAN_Retail,36680
4668,28,2025-01-28,400917,RTL,1,1,Americano,4720,,,24.00,37323.00,,LAN_Retail,113280
4669,28,2025-01-28,400917,RTL,7,1,Americano,1511,,,30.00,11948.00,,LAN_Retail,45330
4670,28,2025-01-28,400917,RTL,7,2,"Hot Chocolate",887,,,30.00,10736.00,,LAN_Retail,26610
4671,28,2025-01-28,400917,RTL,7,3,"Bubble Milk Tea",224,,,32.00,2896.00,,LAN_Retail,7168
4672,28,2025-01-28,400917,RTL,2,2,"Hot Chocolate",492,,,15.00,5955.00,,LAN_Retail,7380
4673,28,2025-01-28,400917,RTL,5,3,"Bubble Milk Tea",1460,,,33.00,18877.00,,LAN_Retail,48180
4674,28,2025-01-28,400917,RTL,6,1,Americano,400,,,20.00,3163.00,,LAN_Retail,8000
4675,28,2025-01-28,400917,RTL,6,2,"Hot Chocolate",1260,,,25.00,15251.00,,LAN_Retail,31500
4676,28,2025-01-28,400917,RTL,6,3,"Bubble Milk Tea",1190,,,25.00,15386.00,,LAN_Retail,29750
4677,28,2025-01-28,400917,RTL,4,2,"Hot Chocolate",276,,,34.00,3341.00,,LAN_Retail,9384
4678,28,2025-01-28,400917,RTL,4,3,"Bubble Milk Tea",899,,,36.00,11623.00,,LAN_Retail,32364
4709,28,2025-01-28,400918,RTL,6,1,Americano,288,,,23.00,2512.00,,LAN_Retail,6624
4710,28,2025-01-28,400918,RTL,6,3,"Bubble Milk Tea",1023,,,28.00,13634.00,,LAN_Retail,28644
4711,28,2025-01-28,400918,RTL,4,1,Americano,342,,,30.00,2983.00,,LAN_Retail,10260
4712,28,2025-01-28,400918,RTL,4,3,"Bubble Milk Tea",108,,,34.00,1439.00,,LAN_Retail,3672
4713,28,2025-01-28,400918,RTL,1,3,"Bubble Milk Tea",395,,,30.00,5264.00,,LAN_Retail,11850
4714,28,2025-01-28,400918,RTL,7,1,Americano,859,,,29.00,7493.00,,LAN_Retail,24911
4715,28,2025-01-28,400918,RTL,7,2,"Hot Chocolate",432,,,32.00,4939.00,,LAN_Retail,13824
4716,28,2025-01-28,400918,RTL,7,3,"Bubble Milk Tea",106,,,34.00,1413.00,,LAN_Retail,3604
4717,28,2025-01-28,400918,RTL,2,2,"Hot Chocolate",372,,,23.00,4253.00,,LAN_Retail,8556
4718,28,2025-01-28,400918,RTL,3,1,Americano,948,,,26.00,8270.00,,LAN_Retail,24648
4719,28,2025-01-28,400918,RTL,3,2,"Hot Chocolate",462,,,29.00,5282.00,,LAN_Retail,13398
4720,28,2025-01-28,400918,RTL,3,3,"Bubble Milk Tea",975,,,29.00,12994.00,,LAN_Retail,28275
4721,28,2025-01-28,400918,RTL,5,1,Americano,969,,,29.00,8453.00,,LAN_Retail,28101
4722,28,2025-01-28,400918,RTL,5,2,"Hot Chocolate",216,,,34.00,2470.00,,LAN_Retail,7344
4723,28,2025-01-28,400918,RTL,5,3,"Bubble Milk Tea",1092,,,34.00,14553.00,,LAN_Retail,37128
4762,28,2025-01-28,400919,RTL,6,1,Americano,240,,,30.00,1957.00,,LAN_Retail,7200
4763,28,2025-01-28,400919,RTL,6,2,"Hot Chocolate",1071,,,30.00,11696.00,,LAN_Retail,32130
4764,28,2025-01-28,400919,RTL,6,3,"Bubble Milk Tea",1032,,,30.00,14639.00,,LAN_Retail,30960
4765,28,2025-01-28,400919,RTL,2,1,Americano,4025,,,30.00,32813.00,,LAN_Retail,120750
4766,28,2025-01-28,400919,RTL,2,2,"Hot Chocolate",416,,,30.00,4543.00,,LAN_Retail,12480
4767,28,2025-01-28,400919,RTL,2,3,"Bubble Milk Tea",1628,,,30.00,23093.00,,LAN_Retail,48840
4768,28,2025-01-28,400919,RTL,5,1,Americano,1087,,,30.00,8862.00,,LAN_Retail,32610
4769,28,2025-01-28,400919,RTL,5,2,"Hot Chocolate",431,,,30.00,4707.00,,LAN_Retail,12930
4770,28,2025-01-28,400919,RTL,5,3,"Bubble Milk Tea",1319,,,30.00,18710.00,,LAN_Retail,39570
4771,28,2025-01-28,400919,RTL,4,1,Americano,417,,,30.00,3400.00,,LAN_Retail,12510
4772,28,2025-01-28,400919,RTL,4,3,"Bubble Milk Tea",866,,,30.00,12284.00,,LAN_Retail,25980
4773,28,2025-01-28,400919,RTL,3,1,Americano,906,,,30.00,7386.00,,LAN_Retail,27180
4774,28,2025-01-28,400919,RTL,3,3,"Bubble Milk Tea",1239,,,30.00,17575.00,,LAN_Retail,37170
4775,28,2025-01-28,400919,RTL,1,1,Americano,4277,,,25.00,34868.00,,LAN_Retail,106925
4776,28,2025-01-28,400919,RTL,1,2,"Hot Chocolate",3693,,,25.00,40330.00,,LAN_Retail,92325
4777,28,2025-01-28,400919,RTL,1,3,"Bubble Milk Tea",527,,,25.00,7475.00,,LAN_Retail,13175
4836,29,2025-01-29,400917,RTL,3,1,Americano,3000,,,28.00,26154.00,,LAN_Retail,84000
4837,29,2025-01-29,400917,RTL,3,3,"Bubble Milk Tea",4226,,,28.00,55011.00,,LAN_Retail,118328
4838,29,2025-01-29,400917,RTL,1,1,Americano,11560,,,23.00,100779.00,,LAN_Retail,265880
4839,29,2025-01-29,400917,RTL,1,2,"Hot Chocolate",5000,,,25.00,61982.00,,LAN_Retail,125000
4840,29,2025-01-29,400917,RTL,7,1,Americano,6372,,,30.00,55550.00,,LAN_Retail,191160
4841,29,2025-01-29,400917,RTL,7,2,"Hot Chocolate",2113,,,30.00,26193.00,,LAN_Retail,63390
4842,29,2025-01-29,400917,RTL,7,3,"Bubble Milk Tea",1214,,,32.00,15803.00,,LAN_Retail,38848
4843,29,2025-01-29,400917,RTL,2,1,Americano,3000,,,21.00,26154.00,,LAN_Retail,63000
4844,29,2025-01-29,400917,RTL,2,2,"Hot Chocolate",2989,,,14.00,37053.00,,LAN_Retail,41846
4845,29,2025-01-29,400917,RTL,2,3,"Bubble Milk Tea",1000,,,20.00,13017.00,,LAN_Retail,20000
4846,29,2025-01-29,400917,RTL,5,3,"Bubble Milk Tea",6988,,,33.00,90964.00,,LAN_Retail,230604
4847,29,2025-01-29,400917,RTL,6,1,Americano,2338,,,20.00,20382.00,,LAN_Retail,46760
4848,29,2025-01-29,400917,RTL,6,2,"Hot Chocolate",3740,,,25.00,46362.00,,LAN_Retail,93500
4849,29,2025-01-29,400917,RTL,6,3,"Bubble Milk Tea",7022,,,25.00,91407.00,,LAN_Retail,175550
4850,29,2025-01-29,400917,RTL,4,3,"Bubble Milk Tea",2101,,,36.00,27349.00,,LAN_Retail,75636
4881,29,2025-01-29,400918,RTL,6,1,Americano,1579,,,23.00,13774.00,,LAN_Retail,36317
4882,29,2025-01-29,400918,RTL,6,2,"Hot Chocolate",4377,,,25.00,51877.00,,LAN_Retail,109425
4883,29,2025-01-29,400918,RTL,6,3,"Bubble Milk Tea",292,,,28.00,3892.00,,LAN_Retail,8176
4884,29,2025-01-29,400918,RTL,4,1,Americano,1969,,,30.00,17176.00,,LAN_Retail,59070
4885,29,2025-01-29,400918,RTL,4,2,"Hot Chocolate",10048,,,31.00,119092.00,,LAN_Retail,311488
4886,29,2025-01-29,400918,RTL,1,3,"Bubble Milk Tea",2189,,,30.00,29173.00,,LAN_Retail,65670
4887,29,2025-01-29,400918,RTL,7,1,Americano,4044,,,29.00,35276.00,,LAN_Retail,117276
4888,29,2025-01-29,400918,RTL,7,2,"Hot Chocolate",2568,,,32.00,30437.00,,LAN_Retail,82176
4889,29,2025-01-29,400918,RTL,7,3,"Bubble Milk Tea",588,,,34.00,7836.00,,LAN_Retail,19992
4890,29,2025-01-29,400918,RTL,2,2,"Hot Chocolate",320,,,23.00,3793.00,,LAN_Retail,7360
4891,29,2025-01-29,400918,RTL,3,1,Americano,4688,,,26.00,40894.00,,LAN_Retail,121888
4892,29,2025-01-29,400918,RTL,3,2,"Hot Chocolate",3371,,,29.00,39954.00,,LAN_Retail,97759
4893,29,2025-01-29,400918,RTL,3,3,"Bubble Milk Tea",5667,,,29.00,75525.00,,LAN_Retail,164343
4894,29,2025-01-29,400918,RTL,5,1,Americano,2031,,,29.00,17717.00,,LAN_Retail,58899
4895,29,2025-01-29,400918,RTL,5,2,"Hot Chocolate",1517,,,34.00,17980.00,,LAN_Retail,51578
4896,29,2025-01-29,400918,RTL,5,3,"Bubble Milk Tea",5940,,,34.00,79164.00,,LAN_Retail,201960
4935,29,2025-01-29,400919,RTL,6,1,Americano,1449,,,30.00,11845.00,,LAN_Retail,43470
4936,29,2025-01-29,400919,RTL,6,2,"Hot Chocolate",4254,,,30.00,47331.00,,LAN_Retail,127620
4937,29,2025-01-29,400919,RTL,6,3,"Bubble Milk Tea",6318,,,30.00,92053.00,,LAN_Retail,189540
4938,29,2025-01-29,400919,RTL,2,1,Americano,2858,,,30.00,23363.00,,LAN_Retail,85740
4939,29,2025-01-29,400919,RTL,2,2,"Hot Chocolate",2829,,,30.00,31476.00,,LAN_Retail,84870
4940,29,2025-01-29,400919,RTL,2,3,"Bubble Milk Tea",1014,,,30.00,14774.00,,LAN_Retail,30420
4941,29,2025-01-29,400919,RTL,7,1,Americano,5000,,,25.00,40874.00,,LAN_Retail,125000
4942,29,2025-01-29,400919,RTL,5,1,Americano,5188,,,30.00,42410.00,,LAN_Retail,155640
4943,29,2025-01-29,400919,RTL,5,2,"Hot Chocolate",2492,,,30.00,27727.00,,LAN_Retail,74760
4944,29,2025-01-29,400919,RTL,5,3,"Bubble Milk Tea",6393,,,30.00,93146.00,,LAN_Retail,191790
4945,29,2025-01-29,400919,RTL,4,1,Americano,2320,,,30.00,18965.00,,LAN_Retail,69600
4946,29,2025-01-29,400919,RTL,4,2,"Hot Chocolate",8000,,,30.00,89010.00,,LAN_Retail,240000
4947,29,2025-01-29,400919,RTL,4,3,"Bubble Milk Tea",4491,,,30.00,65434.00,,LAN_Retail,134730
4948,29,2025-01-29,400919,RTL,3,1,Americano,3402,,,30.00,27810.00,,LAN_Retail,102060
4949,29,2025-01-29,400919,RTL,3,3,"Bubble Milk Tea",5625,,,30.00,81956.00,,LAN_Retail,168750
4950,29,2025-01-29,400919,RTL,1,1,Americano,21680,,,25.00,177228.00,,LAN_Retail,542000
4951,29,2025-01-29,400919,RTL,1,2,"Hot Chocolate",10440,,,25.00,116159.00,,LAN_Retail,261000
4952,29,2025-01-29,400919,RTL,1,3,"Bubble Milk Tea",2783,,,25.00,40548.00,,LAN_Retail,69575
4991,30,2025-01-30,400917,RTL,7,1,Americano,117,,,30.00,1020.00,,LAN_Retail,3510
4992,30,2025-01-30,400917,RTL,7,3,"Bubble Milk Tea",212,,,32.00,2760.00,,LAN_Retail,6784
4993,30,2025-01-30,400917,RTL,2,2,"Hot Chocolate",719,,,13.00,8913.00,,LAN_Retail,9347
4994,30,2025-01-30,400917,RTL,5,3,"Bubble Milk Tea",1456,,,28.00,18953.00,,LAN_Retail,40768
4995,30,2025-01-30,400917,RTL,6,1,Americano,262,,,20.00,2284.00,,LAN_Retail,5240
4996,30,2025-01-30,400917,RTL,6,3,"Bubble Milk Tea",1447,,,25.00,18836.00,,LAN_Retail,36175
5025,30,2025-01-30,400918,RTL,6,1,Americano,124,,,30.00,1082.00,,LAN_Retail,3720
5026,30,2025-01-30,400918,RTL,6,2,"Hot Chocolate",652,,,28.00,7728.00,,LAN_Retail,18256
5027,30,2025-01-30,400918,RTL,4,1,Americano,195,,,33.00,1701.00,,LAN_Retail,6435
5028,30,2025-01-30,400918,RTL,4,2,"Hot Chocolate",2149,,,35.00,25471.00,,LAN_Retail,75215
5029,30,2025-01-30,400918,RTL,1,3,"Bubble Milk Tea",46,,,34.00,613.00,,LAN_Retail,1564
5030,30,2025-01-30,400918,RTL,7,1,Americano,97,,,33.00,846.00,,LAN_Retail,3201
5031,30,2025-01-30,400918,RTL,7,3,"Bubble Milk Tea",50,,,39.00,666.00,,LAN_Retail,1950
5032,30,2025-01-30,400918,RTL,3,1,Americano,996,,,26.00,8688.00,,LAN_Retail,25896
5033,30,2025-01-30,400918,RTL,3,2,"Hot Chocolate",516,,,29.00,6116.00,,LAN_Retail,14964
5034,30,2025-01-30,400918,RTL,3,3,"Bubble Milk Tea",1143,,,29.00,15233.00,,LAN_Retail,33147
5035,30,2025-01-30,400918,RTL,5,2,"Hot Chocolate",225,,,34.00,2667.00,,LAN_Retail,7650
5036,30,2025-01-30,400918,RTL,5,3,"Bubble Milk Tea",968,,,34.00,12901.00,,LAN_Retail,32912
5077,30,2025-01-30,400919,RTL,6,1,Americano,267,,,30.00,2183.00,,LAN_Retail,8010
5078,30,2025-01-30,400919,RTL,6,2,"Hot Chocolate",1015,,,30.00,11293.00,,LAN_Retail,30450
5079,30,2025-01-30,400919,RTL,6,3,"Bubble Milk Tea",1439,,,30.00,20966.00,,LAN_Retail,43170
5080,30,2025-01-30,400919,RTL,2,2,"Hot Chocolate",616,,,30.00,6854.00,,LAN_Retail,18480
5081,30,2025-01-30,400919,RTL,5,1,Americano,1668,,,30.00,13635.00,,LAN_Retail,50040
5082,30,2025-01-30,400919,RTL,5,2,"Hot Chocolate",503,,,30.00,5597.00,,LAN_Retail,15090
5083,30,2025-01-30,400919,RTL,5,3,"Bubble Milk Tea",288,,,30.00,4196.00,,LAN_Retail,8640
5084,30,2025-01-30,400919,RTL,4,1,Americano,615,,,26.00,5027.00,,LAN_Retail,15990
5085,30,2025-01-30,400919,RTL,4,3,"Bubble Milk Tea",1643,,,24.00,23938.00,,LAN_Retail,39432
5086,30,2025-01-30,400919,RTL,3,1,Americano,817,,,30.00,6679.00,,LAN_Retail,24510
5087,30,2025-01-30,400919,RTL,3,3,"Bubble Milk Tea",1501,,,30.00,21870.00,,LAN_Retail,45030
5088,30,2025-01-30,400919,RTL,1,1,Americano,6312,,,25.00,51599.00,,LAN_Retail,157800
5089,30,2025-01-30,400919,RTL,1,3,"Bubble Milk Tea",838,,,25.00,12210.00,,LAN_Retail,20950
